,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,HPAPeaksPause98CPU60,DM98CPU60RT500,,259.525,260.4797867,260.375,HPAPeaksPause98CPU60,DM98CPU60RT500,FA,9992,9828,9659,,,,,,HPA,DMAR,SAAA,#DIV/0!,0.75,,original,,,,3815,-15533,,73,76
702,92.20640572,99.26481457,97.38988703,4,4,6,83.225,82.69124884,83.175,7.65E-01,0.6961316808,0.4497313843,4,4,4,0,0,2,97,7,,,,,0.75,,95.29576854,21,31.96,95.29576854,2,-19,0.7,,
708,92.31650601,99.27166477,97.4274171,4,4,6,83.725,83.725,84.575,7.75E-01,0.67945683,0.4682553876,4,4,4,0,0,2,97,7,,,,,0.75,,95.40199499,21,60.52,95.40199499,3,-18,0.7,,
714,92.42528579,99.28133231,97.46209579,4,4,6,85.425,85,85.575,7.81E-01,0.7212885997,0.4806457922,4,4,4,0,0,2,97,7,,,,,0.75,,95.52538142,21,96.56,95.52538142,5,-16,0.7,,
720,92.58992064,99.29816125,97.49722837,4,4,6,86.825,86.2,86.775,7.37E-01,0.7388244196,0.4994746015,4,4,4,0,0,2,97,7,,,,,0.75,,95.63174593,21,125.48,95.63174593,6,-15,0.7,,
726,92.69200849,99.30891674,97.55335515,4,4,6,87.65,87.825,88.7,7.60E-01,0.6581190802,0.518093676,4,4,4,0,0,2,97,7,,,,,0.75,,95.73315657,21,145.4,95.73315657,7,-14,0.7,,
732,92.79655693,99.31788101,97.58746274,4,4,6,89.2,88.525,89.15,8.13E-01,0.6624903047,0.5260162649,4,4,4,0,0,2,97,7,,,,,0.75,,95.83605876,21,149.8,95.83605876,7,-14,0.7,,
738,92.89637581,99.32665285,97.62259336,4,4,6,89.86481479,89.575,90.85,7.79E-01,0.7765346026,0.5168082526,4,4,4,0,0,2,97,7,,,,,0.75,,95.9312998,21,150.44,95.9312998,7,-14,0.7,,
744,92.99343572,99.29448124,97.65376031,4,4,6,90.8,91,91.57616259,7.98E-01,0.7561676344,0.4601307893,4,4,4,0,0,2,97,7,,,,,0.75,,96.01052529,21,143.68,96.01052529,7,-14,0.7,,
750,92.66130408,99.26248404,97.68591287,4,4,6,92.35,92.1,92.975,6.34E-01,0.707138688,0.5277485202,5,4,4,-1,0,2,97,7,,,,,0.75,,96.02806978,21,114.92,96.02806978,6,-15,0.7,,
756,92.4934805,99.25979902,97.73662258,4,4,6,92.925,93.525,94.3,7.86E-01,0.8450257611,0.5550103664,5,4,4,-1,0,2,97,7,,,,,0.75,,96.02701337,21,78.8,96.02701337,4,-17,0.7,,
762,92.22913972,99.25119963,97.76807233,4,4,6,94.225,94.625,95.425,7.86E-01,0.8123626876,0.528747155,5,4,4,-1,0,2,97,7,,,,,0.75,,96.02968516,21,43,96.02968516,2,-19,0.7,,
768,92.05723978,99.26066735,97.79968739,4,4,6,95.45,95.325,96.8,8.28E-01,0.7529680614,0.5497033117,5,4,5,-1,0,1,97,7,,,,,0.75,,96.02435921,21,7.12,96.02435921,1,-20,0.7,,
774,92.04143686,99.26985442,97.82770966,4,5,6,96.65,98.26321067,97.1,7.83E-01,0.6255404359,0.5665616984,5,5,5,-1,0,1,97,7,,,,,0.75,,96.02322419,21,0,96.02322419,0,-21,0.7,,
780,92.05267989,99.28523399,97.85608967,4,5,6,98.4,97.79433482,98.15,6.58E-01,0.7257876707,0.5657953475,5,4,5,-1,1,1,97,7,,,,,0.75,,96.02938247,21,0,96.02938247,0,-21,0.7,,
786,92.04001621,99.29045042,97.90119537,5,5,6,99.08412444,98.43945651,98.825,7.26E-01,0.6673701939,0.604468667,5,5,5,0,0,1,97,7,,,,,0.75,,96.0282962,21,1.44,96.0282962,1,-20,0.7,,
792,92.16021806,99.29926896,97.92877162,5,5,6,99.6907197,98.65305333,99.525,7.21E-01,0.6557485712,0.5289538176,5,5,5,0,0,1,97,7,,,,,0.75,,96.08615869,21,25.52,96.08615869,2,-19,0.7,,
798,92.26173542,99.30822165,97.9555157,5,5,6,100.3392907,99.88344889,99.875,7.40E-01,0.6876427764,0.6199766297,5,5,5,0,0,1,97,7,,,,,0.75,,96.17023308,21,63.52,96.17023308,3,-18,0.7,,
804,92.35948285,99.31668507,97.98024328,5,5,6,101.4138076,99.23102556,100.075,6.97E-01,0.6246582282,0.5923403467,5,5,5,0,0,1,97,7,,,,,0.75,,96.25034174,21,99.48,96.25034174,5,-16,0.7,,
810,92.5071007,99.33013265,98.00428131,5,5,6,99.10777611,99.66817333,99.85,6.32E-01,0.6604931845,0.594592859,5,5,5,0,0,1,97,7,,,,,0.75,,96.32800943,21,134.8,96.32800943,7,-14,0.7,,
816,92.60190031,99.33896873,98.04337312,5,5,6,99.88574167,99.925,99.7,7.18E-01,0.7001917634,0.6225609385,5,5,5,0,0,1,97,7,,,,,0.75,,96.39940358,21,151,96.39940358,7,-14,0.7,,
822,92.68938352,99.34647094,98.06681278,5,5,6,98.71979444,99.70799225,99.6,6.35E-01,0.7016670725,0.5079735161,5,5,5,0,0,1,97,7,,,,,0.75,,96.4733098,21,150.56,96.4733098,7,-14,0.7,,
828,92.78100103,99.35404126,98.09114377,5,5,6,100.025,99.725,100.075,7.04E-01,0.7458067468,0.5981374436,5,5,5,0,0,1,97,7,,,,,0.75,,96.53609919,21,147.88,96.53609919,7,-14,0.7,,
834,92.86417448,99.36190053,98.11217355,5,5,6,99.67810172,100.0857143,99.75,7.29E-01,0.73836548,0.5513515991,5,5,5,0,0,1,97,7,,,,,0.75,,96.579089,21,133.44,96.579089,7,-14,0.7,,
840,92.99527674,99.37342463,98.13338484,5,5,6,99.975,99.75,99.9,7.30E-01,0.6654568802,0.5539276275,5,5,5,0,0,1,97,7,,,,,0.75,,96.61336594,21,114.56,96.61336594,6,-15,0.7,,
846,93.07504122,99.38149558,98.16882539,5,5,6,100.125,100.525,100.675,7.38E-01,0.7423007463,0.6198292923,5,5,5,0,0,1,97,7,,,,,0.75,,96.64196004,21,95.56,96.64196004,5,-16,0.7,,
852,93.15748846,99.38819658,98.19170211,5,5,6,100.45,100.375,100.95,7.64E-01,0.7418786845,0.5484948213,5,5,5,0,0,1,97,7,,,,,0.75,,96.67441147,21,78.68,96.67441147,4,-17,0.7,,
858,93.23724766,99.38666664,98.21143027,5,5,6,101.025,100.925,101.45,6.74E-01,0.6888449153,0.608756111,5,5,5,0,0,1,97,7,,,,,0.75,,96.70113676,21,71.95,96.70113676,4,-17,0.7,,
864,93.33273715,99.39469957,98.23134435,5,5,6,102.225,101.35,102.275,5.67E-01,0.6861745821,0.5792236715,5,5,5,0,0,1,97,7,,,,,0.75,,96.72103374,21,67.24,96.72103374,4,-17,0.7,,
870,93.43529531,99.40565569,98.25053454,5,5,6,102.8,102.875,102.325,6.76E-01,0.6654394165,0.614531081,5,5,5,0,0,1,97,7,,,,,0.75,,96.73861772,21,58.48,96.73861772,3,-18,0.7,,
876,93.51063732,99.41211473,98.2777405,5,5,6,103.35,103.45,104.125,7.24E-01,0.761240979,0.5745494038,5,5,5,0,0,1,97,7,,,,,0.75,,96.74163642,21,43.72,96.74163642,2,-19,0.7,,
882,93.58792499,99.41851165,98.29896375,5,5,6,105.1,104.65,105.75,7.19E-01,0.7036104915,0.5530042701,5,5,5,0,0,1,97,7,,,,,0.75,,96.74508581,21,27.2,96.74508581,2,-19,0.7,,
888,93.66137825,99.42501405,98.31731253,5,5,6,105.95,105.425,106.7,7.56E-01,0.741119267,0.6543692182,5,5,5,0,0,1,97,7,,,,,0.75,,96.73970392,21,12.2,96.73970392,1,-20,0.7,,
894,93.74913981,99.42309611,98.33632108,5,5,6,107.7,106.925,107.575,6.94E-01,0.6885860798,0.5962195221,5,5,5,0,0,1,97,7,,,,,0.75,,96.74171165,21,3.44,96.74171165,1,-20,0.7,,
900,93.84280929,99.39007615,98.35424466,5,5,6,108.8,108.8236728,108.6,7.45E-01,0.7596832517,0.6185509096,5,5,5,0,0,1,97,7,,,,,0.75,,96.74591512,21,0.28,96.74591512,1,-20,0.7,,
906,93.87654403,99.38731583,98.38456631,5,6,6,109.4,109.5871022,109.45,7.40E-01,0.6394917201,0.6428718712,5,5,5,0,1,1,97,7,,,,,0.75,,96.74283324,21,0,96.74283324,0,-21,0.7,,
912,93.94898437,99.39426248,98.40258284,5,6,6,111.375,110.7046133,111.95,7.71E-01,0.6047470815,0.6372585844,5,5,5,0,1,1,97,7,,,,,0.75,,96.74646515,21,0,96.74646515,0,-21,0.7,,
918,94.00898758,99.40087885,98.42024648,5,6,6,112.175,111.6757333,112.8,8.05E-01,0.6507597335,0.6942736253,5,5,5,0,1,1,97,7,,,,,0.75,,96.75391793,21,9.76,96.75391793,1,-20,0.7,,
924,93.99721498,99.40869332,98.43798536,5,6,6,112.9,112.3982444,113.325,7.70E-01,0.6287514899,0.6498195353,5,5,5,0,1,1,97,7,,,,,0.75,,96.80688867,21,42.16,96.80688867,2,-19,0.7,,
930,93.94290029,99.4186273,98.45344782,5,6,6,114.325,113.47576,114.95,8.04E-01,0.6508187663,0.6995450974,5,5,5,0,1,1,97,7,,,,,0.75,,96.85920665,21,73.84,96.85920665,4,-17,0.7,,
936,93.83846259,99.42510511,98.48213327,5,6,6,115.45,114.5647917,116.55,8.57E-01,0.6641783755,0.6778724259,5,5,5,0,1,1,97,7,,,,,0.75,,96.88379538,21,91.36,96.88379538,5,-16,0.7,,
942,93.79836031,99.43146795,98.49971503,5,6,6,117.175,116.4485479,117.175,7.93E-01,0.6389450357,0.6412099932,6,5,5,-1,1,1,97,7,,,,,0.75,,96.90249762,21,97.48,96.90249762,5,-16,0.7,,
948,93.85048062,99.43744196,98.51410503,5,6,6,117.3,117.3,118.5,7.84E-01,0.629527881,0.6848183535,6,5,5,-1,1,1,97,7,,,,,0.75,,96.90221472,21,65.16,96.90221472,3,-18,0.7,,
954,93.90155352,99.44455222,98.52955382,5,6,6,117.6107143,118.375,119.05,8.35E-01,0.703039982,0.6768315326,6,5,5,-1,1,1,97,7,,,,,0.75,,96.90368836,21,32.76,96.90368836,2,-19,0.7,,
960,93.89117011,99.45364773,98.54466094,5,6,6,119.1,119.525,119.225,8.15E-01,0.7094562842,0.7181147491,6,5,5,-1,1,1,97,7,,,,,0.75,,96.90692362,21,13.88,96.90692362,1,-20,0.7,,
966,93.93777332,99.45924123,98.56984077,5,6,6,119.9479763,119.8,119.825,8.31E-01,0.7195280683,0.7170624735,6,5,5,-1,1,1,97,7,,,,,0.75,,96.9051269,21,3.16,96.9051269,1,-20,0.7,,
972,94.01300069,99.4598886,98.58098432,6,6,6,120.1581622,119.725,120.125,6.93E-01,0.7432777173,0.6698450799,6,5,5,0,1,1,97,7,,,,,0.75,,96.90785691,21,0,96.90785691,0,-21,0.7,,
978,94.07377044,99.46572094,98.5951886,6,6,6,120.0261209,119.725,119.85,7.04E-01,0.6955729345,0.6550400358,6,5,5,0,1,1,97,7,,,,,0.75,,96.90382754,21,0,96.90382754,0,-21,0.7,,
984,94.14909499,99.47186867,98.60873229,6,6,6,120.5528603,120.25,119.95,6.31E-01,0.6880133549,0.6417097421,6,5,5,0,1,1,97,7,,,,,0.75,,96.90220557,21,0,96.90220557,0,-21,0.7,,
990,94.2295686,99.47985734,98.62221211,6,6,6,119.5041,120.125,119.6,6.59E-01,0.7103838385,0.6747067139,6,5,5,0,1,1,97,7,,,,,0.75,,96.90475449,21,0,96.90475449,0,-21,0.7,,
996,94.28857977,99.48326249,98.63232115,6,6,6,119.1272328,119.775,119.225,7.46E-01,0.7452200365,0.744671796,6,5,5,0,1,1,97,7,,,,,0.75,,96.90338854,21,0,96.90338854,0,-21,0.73,,
1002,94.3457878,99.48828187,98.63481253,6,6,6,119.36725,119.4,119.825,7.13E-01,0.6938484268,0.7408810319,6,5,5,0,1,1,97,7,,,,,0.75,,96.90594903,21,0,96.90594903,0,-21,0.73,,
1008,94.40336344,99.49329642,98.64769763,6,6,6,120.225,119.8071429,120.225,6.58E-01,0.6430319888,0.6215197262,6,5,5,0,1,1,97,7,,,,,0.75,,96.90153957,21,0,96.90153957,0,-21,0.73,,
1014,94.4656894,99.49905409,98.66036007,6,6,6,119.275,120.1857143,120.25,7.05E-01,0.683434387,0.6585485414,6,5,5,0,1,1,97,7,,,,,0.75,,96.90346556,21,0,96.90346556,0,-21,0.73,,
1020,94.5201931,99.50483023,98.67298451,6,6,6,120.2,120.296978,120.5,6.80E-01,0.7489484761,0.7495572045,6,5,5,0,1,1,97,7,,,,,0.75,,96.90742162,21,1.56,96.90742162,1,-20,0.73,,
1026,94.57501331,99.50964211,98.69408833,6,6,6,120.8,120.9,120.975,7.24E-01,0.7049032851,0.7022476727,6,5,5,0,1,1,97,7,,,,,0.75,,96.9125114,21,5.44,96.9125114,1,-20,0.73,,
1032,94.6248424,99.51420899,98.70769812,6,6,6,121.675,121.025,121.525,7.06E-01,0.7120676368,0.6538611937,6,5,5,0,1,1,97,7,,,,,0.75,,96.91855887,21,7.64,96.91855887,1,-20,0.73,,
1038,94.67693407,99.51917819,98.71979999,6,6,6,121.95,122.775,123.125,7.55E-01,0.6794206914,0.7247816222,6,5,6,0,1,0,97,7,,,,,0.75,,96.91888644,21,11.48,96.91888644,1,-20,0.73,,
1044,94.75479537,99.52603755,98.73169389,6,6,6,123.725,123.875,123.7,7.00E-01,0.727327621,0.7542715788,6,6,6,0,0,0,97,7,,,,,0.75,,96.93225609,21,20.56,96.93225609,1,-20,0.73,,
1050,94.80686691,99.53118702,98.74204586,6,6,6,124.4,124.425,124.6,6.42E-01,0.7146029984,0.697266025,6,6,6,0,0,0,97,7,,,,,0.75,,96.96338388,21,38.52,96.96338388,2,-19,0.73,,
1056,94.84968051,99.53561855,98.76207554,6,6,6,125.95,125.5,126.2,7.61E-01,0.697636153,0.7369191059,6,6,6,0,0,0,97,7,,,,,0.75,,97.00480618,21,62.6,97.00480618,3,-18,0.73,,
1062,94.90041308,99.54001666,98.77507647,6,6,6,127.175,126.7532217,127.75,7.33E-01,0.6610064198,0.67363485,6,6,6,0,0,0,97,7,,,,,0.75,,97.05032892,21,96.24,97.05032892,5,-16,0.73,,
1068,94.94925536,99.5446281,98.78632076,6,6,6,128.275,127.875,128.675,7.43E-01,0.6662577962,0.7582170977,6,6,6,0,0,0,97,7,,,,,0.75,,97.09938721,21,124.44,97.09938721,6,-15,0.73,,
1074,95.02037396,99.55095424,98.79752254,6,6,6,130.225,129.35,129.9,7.53E-01,0.7293403964,0.7870829582,6,6,6,0,0,0,97,7,,,,,0.75,,97.14615939,21,140.88,97.14615939,7,-14,0.73,,
1080,95.07061642,99.52650919,98.80847085,6,6,6,130.675,130.5,130.65,7.50E-01,0.7507951396,0.7225753941,6,6,6,0,0,0,97,7,,,,,0.75,,97.19193615,21,148.84,97.19193615,7,-14,0.73,,
1086,95.11007193,99.53102942,98.82311218,6,6,6,131.95,131.475,131.975,7.39E-01,0.7819744865,0.7504701116,6,6,6,0,0,0,97,7,,,,,0.75,,97.23404417,21,147.84,97.23404417,7,-14,0.73,,
1092,95.15551683,99.53537359,98.83141184,6,6,6,133,132.775,133.225,7.38E-01,0.7420553078,0.7109581291,6,6,6,0,0,0,97,7,,,,,0.75,,97.26814364,21,140.72,97.26814364,7,-14,0.73,,
1098,95.19665402,99.5373288,98.8397432,6,6,6,134.5253718,134.05,134.725,7.65E-01,0.7321545339,0.795152888,6,6,6,0,0,0,97,7,,,,,0.75,,97.29151266,21,124.48,97.29151266,6,-15,0.73,,
1104,95.24373059,99.53489447,98.82069209,6,6,6,135.6,134.725,135.325,7.96E-01,0.7767922915,0.7809820281,6,6,6,0,0,0,97,7,,,,,0.75,,97.29414911,21,92.04,97.29414911,5,-16,0.73,,
1110,95.25264766,99.53735038,98.8338173,6,6,6,136.4,136.25,136.475,8.25E-01,0.7736175047,0.8385462209,6,6,6,0,0,0,97,7,,,,,0.75,,97.29636429,21,57.08,97.29636429,3,-18,0.73,,
1116,95.28953645,99.51146675,98.83091608,6,6,6,137.375,137.675,138.55,7.87E-01,0.8425484062,0.8033410514,6,6,6,0,0,0,97,7,,,,,0.75,,97.30498358,21,36.64,97.30498358,2,-19,0.73,,
1122,95.3231023,99.50706004,98.82896769,6,6,6,138.3,138.3,138.65,7.79E-01,0.7715737515,0.7920323919,6,6,6,0,0,0,97,7,,,,,0.75,,97.32342992,21,30.76,97.32342992,2,-19,0.73,,
1128,95.2883788,99.47593614,98.83942761,6,6,6,138.8,138.9,139.6740222,8.11E-01,0.72717421,0.8292335813,6,6,6,0,0,0,97,7,,,,,0.75,,97.35494513,21,56.92,97.35494513,3,-18,0.73,,
1134,95.34413379,99.48298044,98.84868173,6,6,10,139.375,138.95,141.9521622,8.46E-01,0.768224414,0.4925053008,6,6,6,0,0,4,97,7,,,,,0.75,,97.38941851,21,87.32,97.38941851,4,-17,0.73,,
1140,95.37612047,99.48255278,98.86617372,6,6,10,139.65,140.2740135,139.8607799,7.68E-01,0.8260942817,0.5009440139,6,6,6,0,0,4,97,7,,,,,0.75,,97.42490571,21,114.52,97.42490571,6,-15,0.73,,
1146,95.41692792,99.48453733,98.87556256,7,6,10,140.716037,139.775,138.2029876,6.82E-01,0.7686224411,0.493621634,6,6,6,1,0,4,97,7,,,,,0.75,,97.46003667,21,131.44,97.46003667,6,-15,0.73,,
1152,95.45942277,99.48897481,98.88569052,7,6,10,141.4073833,140.1,137.667927,6.97E-01,0.7679521619,0.4721489741,6,6,6,1,0,4,97,7,,,,,0.75,,97.49397713,21,139.08,97.49397713,7,-14,0.73,,
1158,95.50291188,99.49234529,98.89555924,7,6,10,139.88464,140.3,138.10703,7.16E-01,0.828432608,0.4926366437,6,6,6,1,0,4,97,7,,,,,0.75,,97.52724957,21,141.04,97.52724957,7,-14,0.73,,
1164,95.5597091,99.49352818,98.90549229,7,6,10,139.8334281,140.25,139.1458878,7.31E-01,0.791963706,0.4823418584,6,6,6,1,0,4,97,7,,,,,0.75,,97.55610518,21,141.28,97.55610518,7,-14,0.73,,
1170,95.60075245,99.47984637,98.91939191,7,6,10,139.5859422,139.575,137.4055089,7.36E-01,0.8501894719,0.5157633566,6,6,6,1,0,4,97,7,,,,,0.75,,97.58360078,21,135.92,97.58360078,7,-14,0.73,,
1176,95.63401639,99.48291489,98.93024218,7,6,10,139.1278,139.375,142.975,7.59E-01,0.8504847209,0.4714557377,6,6,6,1,0,4,97,7,,,,,0.75,,97.60654594,21,127.72,97.60654594,6,-15,0.73,,
1182,95.50797282,99.29042273,98.94312385,7,6,10,144.1349,141.9497798,150.5,6.56E-01,0.8220421148,0.4854121955,7,6,7,0,0,3,97,7,,,,,0.75,,97.61936242,21,104.8,97.61936242,5,-16,0.73,,
1188,95.13680632,98.69145882,98.95464399,7,6,10,149.4642857,144.6910648,155.975,6.70E-01,0.8115361541,0.5001036477,7,6,7,0,0,3,97,7,,,,,0.75,,97.61972104,21,73.2,97.61972104,4,-17,0.73,,
1194,94.4086726,97.62757539,98.96664121,7,7,10,157.05,151.3758586,163.45,7.02E-01,0.7479368998,0.5394535389,7,7,7,0,0,3,97,7,,,,,0.75,,97.62460545,21,44.88,97.62460545,2,-19,0.73,,
1200,93.6951302,96.62284913,98.98065711,7,7,10,162.3252984,160.0130799,171.65,7.87E-01,0.6910710585,0.5757839399,8,7,8,-1,0,2,97,7,,,,,0.75,,97.62413795,21,20.36,97.62413795,1,-20,0.73,,
1206,93.19805296,95.98281786,98.98583681,7,7,10,171.6928571,168.2315333,178.525,8.05E-01,0.7959272294,0.5913412772,8,8,8,-1,-1,2,97,7,,,,,0.75,,97.62541475,21,4.76,97.62541475,1,-20,0.73,,
1212,92.64781543,95.49944172,98.99742788,7,7,10,173.6910356,176.6000711,186.775,9.07E-01,0.8026967001,0.6233190815,8,8,8,-1,-1,2,97,7,,,,,0.75,,97.623503,21,0,97.623503,0,-21,0.73,,
1218,91.82383147,94.96461359,99.0086157,7,7,10,182.3107143,182.4174883,190.325,8.45E-01,0.8004610553,0.6192745996,9,8,8,-2,-1,2,97,7,,,,,0.75,,97.62105929,21,0,97.62105929,0,-21,0.73,,
1224,91.09924643,94.11823817,99.01935468,7,7,10,181.5856505,182.765049,190.35,8.16E-01,0.8395830598,0.6603215913,9,8,8,-2,-1,2,97,7,,,,,0.75,,97.62374582,21,0.56,97.62374582,1,-20,0.73,,
1230,90.46165315,93.39057082,99.03385306,7,7,10,179.1841936,184.0236463,189.65,9.28E-01,0.9244918817,0.6757425906,9,8,8,-2,-1,2,97,7,,,,,0.75,,97.62529505,21,3.4,97.62529505,1,-20,0.73,,
1236,89.72041803,92.72442965,99.04275988,7,7,10,176.8120559,186.4674063,186.975,9.45E-01,0.8830604819,0.622534042,8,9,8,-1,-2,2,97,7,,,,,0.75,,97.63560958,21,14.28,97.63560958,1,-20,0.73,,
1242,89.25422073,92.42914001,99.0524151,7,7,10,175.45,184.3,186.85,9.21E-01,0.7987204713,0.6188344609,8,9,8,-1,-2,2,97,7,,,,,0.75,,97.65833873,21,45.36,97.65833873,3,-18,0.73,,
1248,88.87087114,92.08001767,99.06180525,7,7,10,174.525,183.4892857,185.8,9.49E-01,0.9829982323,0.6706781221,8,9,8,-1,-2,2,97,7,,,,,0.75,,97.68717578,21,79.72,97.68717578,4,-17,0.73,,
1254,88.32517467,91.56242756,99.07109443,7,7,10,173.7928571,183.2888326,185.45,8.73E-01,0.9235136133,0.6838446501,8,9,8,-1,-2,2,97,7,,,,,0.75,,97.71920292,21,112.16,97.71920292,5,-16,0.73,,
1260,87.94179057,91.49760461,99.08432822,7,10,10,176.3045667,186.8457784,183.675,7.87E-01,0.6695943842,0.6468850886,9,9,8,-2,1,2,97,7,,,,,0.75,,97.74560706,21,137.2,97.74560706,7,-14,0.73,,99.4381795
1266,87.62362471,91.5701371,99.0934639,9,10,10,180.7862756,185.4821893,183.575,7.66E-01,0.6642466536,0.6044156357,9,9,8,0,1,2,97,7,,,,,0.75,,97.77522725,21,147.84,97.77522725,7,-14,0.73,,
1272,87.64942933,91.69138367,99.10273657,9,10,10,189.5923356,184.879241,184.85,7.37E-01,0.6011051031,0.6149145665,9,9,8,0,1,2,97,7,,,,,0.75,,97.80191973,21,150,97.80191973,7,-14,0.73,,
1278,87.73632914,91.77497896,99.11113285,9,10,10,191.8929244,191.0829016,188.075,7.69E-01,0.6367243141,0.662135365,9,9,8,0,1,2,97,7,,,,,0.75,,97.82835781,21,149.84,97.82835781,7,-14,0.73,,
1284,87.86388573,91.86980702,99.11906471,9,10,10,188.8727156,187.0828222,187.325,7.24E-01,0.6562394104,0.6464569063,9,9,8,0,1,2,97,7,,,,,0.75,,97.85450331,21,150.48,97.85450331,7,-14,0.73,,
1290,87.96749062,91.94749228,99.13079733,9,10,10,191.5064133,188.4203622,186.725,6.42E-01,0.6092903087,0.6824270831,9,9,8,0,1,2,97,7,,,,,0.75,,97.8790753,21,150.92,97.8790753,7,-14,0.73,,
1296,88.12404338,92.00991391,99.13775559,9,10,10,187.425865,187.8622478,186.5,7.03E-01,0.6270743733,0.6643602482,9,9,8,0,1,2,97,7,,,,,0.75,,97.90238669,21,145.16,97.90238669,7,-14,0.73,,
1302,88.21946594,92.10439918,99.14578616,9,10,10,188.3295178,186.25,185.625,7.26E-01,0.6543603109,0.5931148022,9,9,8,0,1,2,97,7,,,,,0.75,,97.90643939,21,113,97.90643939,6,-15,0.73,,
1308,88.33612659,92.18138329,99.15351014,9,10,10,186.55,186,185.125,7.64E-01,0.632869665,0.6377125214,9,9,8,0,1,2,97,7,,,,,0.75,,97.90469341,21,74.68,97.90469341,4,-17,0.73,,
1314,88.45279883,92.26801582,99.1604953,9,10,10,183.675,184.05,182.675,7.45E-01,0.6161731045,0.6570256758,9,9,8,0,1,2,97,7,,,,,0.75,,97.9100348,21,45.4,97.9100348,3,-18,0.73,,
1320,88.54373151,92.33550672,99.1664184,9,10,10,182.75,182.8,184.825,7.52E-01,0.6829714472,0.6728362246,9,9,8,0,1,2,97,7,,,,,0.75,,97.91515087,21,20.76,97.91515087,1,-20,0.73,,
1326,88.68295191,92.39940363,99.17404866,9,10,10,184.825,185.375,185.025,7.43E-01,0.6712063922,0.6561206026,9,9,8,0,1,2,97,7,,,,,0.75,,97.92217515,21,19.92,97.92217515,1,-20,0.73,,
1332,88.75492024,92.48408963,99.18074538,9,10,10,186.475,184.675,187.35,7.38E-01,0.6309939385,0.6672270128,9,9,8,0,1,2,97,7,,,,,0.75,,97.92746759,21,30.12,97.92746759,2,-19,0.73,,
1338,88.81775254,92.5645369,99.18795548,9,10,10,188.25,187.825,189.3,7.59E-01,0.583194479,0.6372381425,9,9,8,0,1,2,97,7,,,,,0.75,,97.93194403,21,37.72,97.93194403,2,-19,0.73,,
1344,88.87220416,92.6411524,99.19528029,9,10,10,190.45,190.025,190.6,7.18E-01,0.5946866343,0.6281378211,9,9,8,0,1,2,97,7,,,,,0.75,,97.93936617,21,38.12,97.93936617,2,-19,0.73,,
1350,88.90714257,92.711905,99.2048711,9,10,10,193.175,193.725,196.05,8.18E-01,0.6832286115,0.6782700362,9,9,8,0,1,2,97,7,,,,,0.75,,97.9446127,21,38.08,97.9446127,2,-19,0.73,,
1356,88.97280188,92.77056741,99.21206366,9,10,10,196.3,195.975,199.55,7.95E-01,0.6876140823,0.6814398319,9,9,9,0,1,1,97,7,,,,,0.75,,97.94788414,21,32.4,97.94788414,2,-19,0.73,,
1362,89.05241627,92.84768479,99.21894944,9,10,10,198.45,198.25,198.6,8.15E-01,0.6508425306,0.6290021439,10,9,9,-1,1,1,97,7,,,,,0.75,,97.94734965,21,24.2,97.94734965,2,-19,0.73,,
1368,89.14334583,92.92239656,99.22557289,9,10,10,199.3,198.625,199.175,7.98E-01,0.7349361171,0.7104024114,10,9,9,-1,1,1,97,7,,,,,0.75,,97.95164561,21,24.08,97.95164561,2,-19,0.73,,
1374,89.24715572,92.99284723,99.23210754,9,10,10,199.175,199.35,200.3,7.66E-01,0.7145601705,0.6777907066,10,9,9,-1,1,1,97,7,,,,,0.75,,97.96898714,21,38.24,97.96898714,2,-19,0.73,,
1380,89.31547241,93.05384383,99.24133087,9,10,10,199.95,200.4,198.325,8.38E-01,0.6709376211,0.7177326237,10,9,9,-1,1,1,97,7,,,,,0.75,,97.99004729,21,71.28,97.99004729,4,-17,0.73,,
1386,89.42227072,93.10088939,99.24672484,9,10,10,194.925,196.325,190.55,8.20E-01,0.6746356846,0.7307828568,9,9,8,0,1,2,97,7,,,,,0.75,,98.01298865,21,102.8,98.01298865,5,-16,0.73,,
1392,89.49572068,93.16042761,99.25226006,9,10,10,190.5,189.375,187.4,8.11E-01,0.6715066986,0.6936452985,9,9,8,0,1,2,97,7,,,,,0.75,,98.03512568,21,134.28,98.03512568,6,-15,0.73,,
1398,89.58484598,93.22763883,99.24848103,9,10,10,188.075,187.575,188.275,7.97E-01,0.6702622355,0.6746355094,9,9,8,0,1,2,97,7,,,,,0.75,,98.05580351,21,148.04,98.05580351,7,-14,0.73,,
1404,89.68266391,93.29832241,99.24946315,9,10,10,189.325,189.175,188.95,7.41E-01,0.7063656868,0.6612976076,9,9,8,0,1,2,97,7,,,,,0.75,,98.07661672,21,150.52,98.07661672,7,-14,0.73,,
1410,89.73054784,93.34707252,99.25805041,9,10,10,188.25,187.9,186.95,7.53E-01,0.706526061,0.6806713064,9,9,8,0,1,2,97,7,,,,,0.75,,98.09661426,21,150.52,98.09661426,7,-14,0.73,,
1416,89.82861226,93.40392549,99.26371608,9,10,10,185.25,185.25,184.575,7.66E-01,0.6519017993,0.7095479338,9,9,8,0,1,2,97,7,,,,,0.75,,98.11228168,21,138.44,98.11228168,7,-14,0.73,,
