-6,HPAFastCPU60,DM98CPU60RT500,FA,HPAFastCPU60,DM98CPU60RT500,FA,HPAFastCPU60,DM98CPU60RT500,FA,HPAFastCPU60,DM98CPU60RT500,FA,,,,,,,,,HPA,DMAR,SAAA,#DIV/0!,0.65,,,,,,,,
5448,71.04203127,98.94280707,98.14535356,3,10,7,47.96,131.880072,140.08,0.7258012498,3.49E-01,0.5240766665,3,6,7,0,4,0,98,7,,,,,0.65,,,,,,,,0.7
5454,71.02473369,98.94394407,98.14859407,2,10,7,48.96,121.12,134.32,0.6594827108,3.72E-01,0.5402613832,3,6,6,-1,4,1,98,7,,,,,0.65,,,,,,,,0.7
5460,71.00701039,98.94489237,98.15092805,2,9,7,47.76,102.8,125.16,0.5429738626,3.28E-01,0.4830558136,3,5,6,-1,4,1,98,7,,,,,0.65,,,,,,,,0.7
5466,70.98245153,98.94583226,98.15291438,2,9,7,47.28,84.67858583,108.56,0.8105589354,3.04E-01,0.4388592797,3,4,5,-1,5,2,98,7,,,,,0.65,,,,,,,,0.7
5472,71.01000918,98.94631014,98.15428168,2,9,7,48.96,64.72,92.4,0.8069427908,2.38E-01,0.3731914962,3,3,5,-1,6,2,98,7,,,,,0.65,,,,,,,,0.7
5478,71.02749788,98.94646875,98.15501435,2,9,7,44.64,46.24,75.36,0.759232606,1.49E-01,0.3246638684,3,2,4,-1,7,3,98,7,,,,,0.65,,,,,,,,0.7
5484,71.03495149,98.94638206,98.15583382,2,9,7,38.4,28.72,53.48,0.5940227438,1.15E-01,0.2156439451,3,2,3,-1,7,4,98,7,,,,,0.65,,,,,,,,0.7
5490,71.03790164,98.94650172,98.1559523,3,9,7,30.06282667,19.24037126,33.96,0.4440633438,6.61E-02,0.1799410722,2,1,2,1,8,5,98,7,,,,,0.65,,,,,,,,0.7
5496,71.05996867,98.94738578,98.15609606,3,8,7,22.26786,22.68,20.64,0.3475599722,5.31E-02,0.1043556796,2,1,1,1,7,6,98,7,,,,,0.65,,,,,,,,0.7
5502,71.08898405,98.94829068,98.15700996,3,8,7,25.303072,36.92,21.28,0.3405499997,1.05E-01,0.07022361522,2,2,1,1,6,6,98,7,,,,,0.65,,,,,,,,0.7
5508,71.13285679,98.94927093,98.15813076,3,8,7,40.295844,54.44,29.24,0.313029008,1.48E-01,0.08748234587,3,3,2,0,5,5,98,7,,,,,0.65,,,,,,,,0.7
5514,71.14106998,98.95050677,98.1604431,3,8,7,53.99604267,76.04,50.32,0.3440991708,1.95E-01,0.1434553339,4,4,3,-1,4,4,98,7,,,,,0.65,,,,,,,,0.7
5520,71.13661408,98.95170888,98.16228611,3,8,7,64.52,98.6,67.2,0.4708557016,2.38E-01,0.1509817245,4,5,3,-1,3,4,98,7,,,,,0.65,,,,,,,,0.7
5526,71.15094788,98.95363113,98.16519441,3,8,7,69.76,114.28,91.8,0.6328573554,3.55E-01,0.2791742033,5,5,4,-2,3,3,98,7,,,,,0.65,,,,,,,,0.7
5532,71.14625497,98.9533037,98.16769998,3,8,6,67.84,127.64,108.16,0.5790422116,3.81E-01,0.3924970853,5,6,5,-2,2,1,98,7,,,,,0.65,,,,,,,,0.7
5538,71.11905035,98.95460888,98.16789075,3,8,6,65.2,134.7221027,119.04,0.6536795226,3.82E-01,0.5177750029,4,6,6,-1,2,0,98,7,,,,,0.65,,,,,,,,0.7
5544,71.09671137,98.95619832,98.14526186,3,8,6,63.24,137.68,127.96,0.6980729998,4.96E-01,0.570996212,4,6,6,-1,2,0,98,7,,,,,0.65,,,,,,,,0.7
5550,71.03515417,98.95572419,98.12228759,3,8,6,58.88,142.48,126.44,0.6362698369,4.70E-01,0.5066584401,4,7,6,-1,1,0,98,7,,,,,0.65,,,,,,,,0.7
5556,70.95436625,98.95768687,98.10668279,3,8,6,56.72,142.72,123.12,0.6283751191,4.77E-01,0.4786227158,4,7,6,-1,1,0,98,7,,,,,0.65,,,,,,,,0.7
5562,70.91839521,98.95938544,98.09348427,3,7,6,55.24,138.84,120.84,0.4521920645,5.82E-01,0.5767676876,4,6,6,-1,1,0,98,7,,,,,0.65,,,,,,,,0.7
5568,70.90433698,98.96062533,98.09585728,3,7,5,48.88,133.48,122.32,0.7505478641,5.46E-01,0.6332978577,3,6,6,0,1,-1,98,7,,,,,0.65,,,,,,,,0.7
5574,70.88641981,98.96180344,98.09931357,2,7,5,48.8,121.32,124.84,0.8701340803,4.76E-01,0.6438864516,3,6,6,-1,1,-1,98,7,,,,,0.65,,,,,,,,0.7
5580,70.86714704,98.96275184,98.10141866,2,7,5,47.32,107.16,121.64,0.8837238774,4.49E-01,0.5739752097,3,5,6,-1,2,-1,98,7,,,,,0.65,,,,,,,,0.7
5586,70.83045758,98.96376567,98.10392214,2,7,5,45.8,90.32,110.72,0.8846011976,4.13E-01,0.5980280684,3,4,5,-1,3,0,98,7,,,,,0.65,,,,,,,,0.7
5592,70.85169699,98.96428755,98.10515498,2,7,5,46.6,69.84,96.32,0.593878121,2.94E-01,0.5564155576,3,4,5,-1,3,0,98,7,,,,,0.65,,,,,,,,0.7
5598,70.87371679,98.96449035,98.10599584,2,7,5,45.4,52.56,81.16,0.7749248278,2.32E-01,0.4178773089,3,3,4,-1,4,1,98,7,,,,,0.65,,,,,,,,0.7
5604,70.88478727,98.96439646,98.10707858,2,7,5,40.92,31.88,57.88,0.5096702176,1.76E-01,0.3157157244,3,2,3,-1,5,2,98,7,,,,,0.65,,,,,,,,0.7
5610,70.88753342,98.96448862,98.10714471,3,7,5,32.75125778,21.04,40.48,0.640557625,1.27E-01,0.2687706562,2,1,2,1,6,3,98,7,,,,,0.65,,,,,,,,0.7
5616,70.90526231,98.96525343,98.10733311,3,7,5,23.958525,21.12,22.2,0.4662823259,6.75E-02,0.1444223909,2,1,1,1,6,4,98,7,,,,,0.65,,,,,,,,0.7
5622,70.9274052,98.96608127,98.10793257,3,7,5,22.39498,32.44,19.76,0.2676768791,1.11E-01,0.1152019321,2,2,1,1,5,4,98,7,,,,,0.65,,,,,,,,0.7
5628,70.95952362,98.96691577,98.10877613,3,6,5,33.99162133,48.88,23.76,0.3342920185,1.54E-01,0.07380951728,3,3,2,0,3,3,98,7,,,,,0.65,,,,,,,,0.7
5634,70.97913652,98.96825478,98.11098635,3,6,5,47.86242133,75,41.88,0.3926309617,2.66E-01,0.2053833478,3,4,2,0,2,3,98,7,,,,,0.65,,,,,,,,0.7
5640,70.97291575,98.96945262,98.11266224,3,6,5,58.73264,91.12,59.56,0.3980533084,3.76E-01,0.2429232582,4,4,3,-1,2,2,98,7,,,,,0.65,,,,,,,,0.7
5646,70.97387464,98.97122788,98.1158409,3,6,5,66.12,108.72,85.44,0.4737394407,4.45E-01,0.3523268273,4,5,4,-1,1,1,98,7,,,,,0.65,,,,,,,,0.7
5652,70.97707049,98.96442838,98.11816618,3,6,5,66.68,122.04,101.84,0.4783640951,4.42E-01,0.3452931368,5,6,5,-2,0,0,98,7,,,,,0.65,,,,,,,,0.7
5658,70.95392456,98.96566718,98.11929349,3,6,5,67.68,131.16,113.28,0.6544170819,4.03E-01,0.4803139301,5,6,5,-2,0,0,98,7,,,,,0.65,,,,,,,,0.7
5664,70.9460831,98.96553724,98.10073868,3,6,5,66.2,132.28,123,0.6635210436,6.19E-01,0.6317498048,4,6,6,-1,0,-1,98,7,,,,,0.65,,,,,,,,0.7
5670,70.8876863,98.94538194,98.08948468,3,6,5,63.6,130.08,125,0.7620948916,5.76E-01,0.6081170879,4,6,6,-1,0,-1,98,7,,,,,0.65,,,,,,,,0.7
5676,70.80660172,98.91658805,98.07185095,3,6,5,60.08,128.04,124.76,0.5983377517,5.33E-01,0.6212420429,4,6,6,-1,0,-1,98,7,,,,,0.65,,,,,,,,0.7
5682,70.71825005,98.89407376,98.05967665,3,6,5,56.16,119.92,125.4,0.6076986491,5.15E-01,0.5397465771,4,6,6,-1,0,-1,98,7,,,,,0.65,,,,,,,,0.7
5688,70.68892771,98.88654858,98.03970888,3,6,5,49.68,113.56,121.08,0.5825066048,6.06E-01,0.6769432877,3,5,6,0,1,-1,98,7,,,,,0.65,,,,,,,,0.7
5694,70.66863547,98.88794004,98.03821201,2,5,5,49.36,109.6,120.16,0.984600188,6.85E-01,0.5564988845,3,5,6,-1,0,-1,98,7,,,,,0.65,,,,,,,,0.7
5700,70.65122903,98.88883147,98.03979257,2,5,7,48.32,104.08,112.1233867,0.984600188,5.81E-01,0.5683888477,3,5,5,-1,0,2,98,7,,,,,0.65,,,,,,,,0.7
5706,70.61454732,98.89006086,98.02745074,2,5,7,47.4,90.84,98.69184889,0.9239834263,5.56E-01,0.538510669,3,4,5,-1,1,2,98,7,,,,,0.65,,,,,,,,0.7
5712,70.61688076,98.89072887,98.02857478,2,5,7,47.08,76.52,94.15830133,0.7665693349,4.34E-01,0.4762204934,3,4,5,-1,1,2,98,7,,,,,0.65,,,,,,,,0.7
5718,70.64049545,98.89098476,98.02927588,2,5,7,47.12,59.96,80.88032133,0.679550407,3.71E-01,0.3993962682,3,3,4,-1,2,3,98,7,,,,,0.65,,,,,,,,0.7
5724,70.65549411,98.8908701,98.03023027,2,5,7,44.16,35.72,62.18987733,0.7955316086,2.64E-01,0.2971753559,3,2,3,-1,3,4,98,7,,,,,0.65,,,,,,,,0.7
5730,70.66059785,98.89094218,98.03066395,3,5,7,35.8,23.68,47.56,0.5224416067,1.45E-01,0.2114914429,3,2,3,0,3,4,98,7,,,,,0.65,,,,,,,,0.7
5736,70.67450391,98.89177702,98.03189514,3,5,7,26.286695,19.56,26,0.4757384514,1.03E-01,0.1583604054,2,1,2,1,4,5,98,7,,,,,0.65,,,,,,,,0.7
5742,70.69447949,98.89233056,98.03201592,3,5,7,22.421916,26,19.6,0.3871001069,1.34E-01,0.1083746067,2,2,1,1,3,6,98,7,,,,,0.65,,,,,,,,0.7
5748,70.72563372,98.89309007,98.0326439,3,5,7,29.465852,39.16,21.56,0.3074115896,1.77E-01,0.06810848814,2,2,1,1,3,6,98,7,,,,,0.65,,,,,,,,0.7
5754,70.73428081,98.89425711,98.03437819,3,5,7,39.98076,63.6,34.72,0.3959798746,2.15E-01,0.1362131223,3,3,2,0,2,5,98,7,,,,,0.65,,,,,,,,0.7
5760,70.76746249,98.89427941,98.03647469,3,5,7,58.28,81.08,56.96,0.4202284395,3.49E-01,0.1786068511,4,4,3,-1,1,4,98,7,,,,,0.65,,,,,,,,0.7
5766,70.73507838,98.89097572,98.03979779,3,5,7,66.76,98.2,78.96,0.400449835,4.38E-01,0.230217334,5,5,4,-2,0,3,98,7,,,,,0.65,,,,,,,,0.7
5772,70.73976426,98.87610212,98.04091536,3,5,7,69.64,103.4,97.72,0.367791151,5.85E-01,0.2973976264,5,5,5,-2,0,2,98,7,,,,,0.65,,,,,,,,0.7
5778,70.73633996,98.85445431,98.03181003,3,5,7,70.08,103.32,108.28,0.7198875991,4.63E-01,0.3433834233,5,5,5,-2,0,2,98,7,,,,,0.65,,,,,,,,0.7
5784,70.7244531,98.80855213,98.03218833,3,5,7,68.72,99.88,121.16,0.6966180618,7.15E-01,0.4823899911,5,5,6,-2,0,1,98,7,,,,,0.65,,,,,,,,0.7
5790,70.647942,98.78462991,98.03091033,3,4,7,65.28,95.12,131.68,0.7638707199,7.12E-01,0.4759549812,4,5,6,-1,-1,1,98,7,,,,,0.65,,,,,,,,0.7
5796,70.59993802,98.7627064,98.03475507,3,4,7,56.48,94.08,136.48,0.6737168586,6.61E-01,0.5392043686,4,5,6,-1,-1,1,98,7,,,,,0.65,,,,,,,,0.7
5802,70.55525958,98.74145416,98.03402246,3,4,7,53.92,93.96,140.96,0.4734915464,7.50E-01,0.5260681608,4,5,7,-1,-1,0,98,7,,,,,0.65,,,,,,,,0.7
5808,70.53612773,98.72247796,98.03641803,3,4,7,48.28,94.36,141.76,0.6877731767,6.66E-01,0.490619533,3,5,7,0,-1,0,98,7,,,,,0.65,,,,,,,,0.7
5814,70.51850728,98.70942883,98.03978565,2,4,7,47.88,97.44,141.04,0.9491020042,7.08E-01,0.4738517012,3,5,7,-1,-1,0,98,7,,,,,0.65,,,,,,,,0.7
5820,70.47758139,98.71109305,98.04162703,2,4,7,46.68,94.12,132.52,0.824593936,7.08E-01,0.4989457354,3,5,6,-1,-1,1,98,7,,,,,0.65,,,,,,,,0.7
5826,70.46128758,98.71209585,98.04486909,2,4,7,45.76,90.12,122,0.8549852657,5.47E-01,0.4981229006,3,4,6,-1,0,1,98,7,,,,,0.65,,,,,,,,0.7
5832,70.45526665,98.71272955,98.04624087,2,4,7,46.12,80.76,110.4,0.6521148034,5.71E-01,0.4805991756,3,4,5,-1,0,2,98,7,,,,,0.65,,,,,,,,0.7
5838,70.46726493,98.71314867,98.04722247,2,4,7,46.68,68.2,94.8,0.7855424945,4.15E-01,0.3561656919,3,3,5,-1,1,2,98,7,,,,,0.65,,,,,,,,0.7
5844,70.48607191,98.71331308,98.04845011,2,7,7,45.04,43.08,75.44,0.7870960142,3.18E-01,0.2823324336,3,2,4,-1,5,3,98,7,,,,,0.65,,,,,,,,0.7
5850,70.50013778,98.71367678,98.04874273,3,7,7,34.8542,25.56753556,53.36,0.4348157276,2.90E-01,0.246227615,3,2,3,0,5,4,98,7,,,,,0.65,,,,,,,,0.7
5856,70.50068972,98.71391072,98.04930013,3,7,7,24.7296,18.70185833,29.36,0.4812368842,1.96E-01,0.1681186345,2,1,2,1,6,5,98,7,,,,,0.65,,,,,,,,0.7
5862,70.502457,98.7145309,98.04946497,3,7,7,15.21941333,21.48955733,21.36,0.3999387497,1.37E-01,0.1115539885,1,1,1,2,6,6,98,7,,,,,0.65,,,,,,,,0.7
5868,70.52835513,98.71543402,98.04998363,3,7,7,17.56994133,32.45273959,20.36,0.3365769905,1.61E-01,0.06540981482,2,2,1,1,5,6,98,7,,,,,0.65,,,,,,,,0.7
5874,70.55418853,98.71690998,98.05154378,3,7,7,26.744128,56.23221333,29.4,0.2164623044,2.44E-01,0.106767302,2,3,2,1,4,5,98,7,,,,,0.65,,,,,,,,0.7
5880,70.59052353,98.71864565,98.05332389,3,7,7,44.974476,76.47844667,49.24,0.1531730716,3.26E-01,0.1376658472,3,4,3,0,3,4,98,7,,,,,0.65,,,,,,,,0.7
5886,70.59245986,98.7203199,98.05636145,3,7,7,59.78825067,96.32,74,0.2988793088,3.34E-01,0.1690231569,4,5,4,-1,2,3,98,7,,,,,0.65,,,,,,,,0.7
5892,70.59015173,98.72074479,98.0583695,3,7,7,66.52,111.4825412,90.6,0.3438572064,3.63E-01,0.2486507738,5,5,4,-2,2,3,98,7,,,,,0.65,,,,,,,,0.7
5898,70.56042327,98.71664107,98.06061139,3,7,7,66.96,124.72,104.6,0.6318938987,5.08E-01,0.3220493073,5,6,5,-2,1,2,98,7,,,,,0.65,,,,,,,,0.7
5904,70.55315019,98.71172486,98.06420222,3,7,7,64.64,132.44,122.48,0.6567732524,5.30E-01,0.4139613159,4,6,6,-1,1,1,98,7,,,,,0.65,,,,,,,,0.7
5910,70.50974733,98.71321027,98.06743275,3,7,7,62.88,136.48,133.08,0.6563095373,5.38E-01,0.4377350556,4,6,6,-1,1,1,98,7,,,,,0.65,,,,,,,,0.7
5916,70.49652328,98.71341809,98.07123229,3,7,7,58.32,138.84,141.48,0.6324837766,5.89E-01,0.5053074475,4,6,7,-1,1,0,98,7,,,,,0.65,,,,,,,,0.7
5922,70.48040478,98.71543444,98.07370531,3,7,7,55.76,139.28,143.8,0.5271246334,5.87E-01,0.4858122981,4,7,7,-1,0,0,98,7,,,,,0.65,,,,,,,,0.7
5928,70.46923259,98.71721578,98.07620948,3,7,7,48.56,138.36,144.6,0.5420497042,5.74E-01,0.5313188816,3,6,7,0,1,0,98,7,,,,,0.65,,,,,,,,0.7
5934,70.45185927,98.71934623,98.07965288,2,7,7,47.28,132,141.36,0.7655739538,6.03E-01,0.5618600979,3,6,7,-1,1,0,98,7,,,,,0.65,,,,,,,,0.7
5940,70.41155984,98.72093885,98.08242379,2,7,7,48.12,123.24,136.56,0.7947487397,5.44E-01,0.516877201,3,6,6,-1,1,1,98,7,,,,,0.65,,,,,,,,0.7
5946,70.40200248,98.7219056,98.08534174,2,7,7,47.68,109.64,127.16,0.670637045,4.89E-01,0.4596202013,3,5,6,-1,2,1,98,7,,,,,0.65,,,,,,,,0.7
5952,70.38468257,98.72283838,98.08688068,2,7,7,46.84,94,115.52,0.6385304458,3.80E-01,0.401785763,3,5,6,-1,2,1,98,7,,,,,0.65,,,,,,,,0.7
5958,70.37467397,98.72319414,98.08823417,2,7,7,46.2,72.64,101.44,0.7228565814,3.21E-01,0.3960192862,3,4,5,-1,3,2,98,7,,,,,0.65,,,,,,,,0.7
5964,70.38234169,98.72369234,98.08948627,2,7,7,46.24,50.08,82.68,0.7941565366,2.90E-01,0.3034985168,3,3,4,-1,4,3,98,7,,,,,0.65,,,,,,,,0.7
5970,70.40887273,98.72393248,98.09012263,3,7,7,42.28477,31.64,57.4,0.4218194157,1.78E-01,0.257431175,3,2,3,0,5,4,98,7,,,,,0.65,,,,,,,,0.7
5976,70.41081223,98.72402298,98.0902953,3,7,7,31.17004,20.92,35.72,0.4899489152,1.28E-01,0.1801595693,2,1,2,1,6,5,98,7,,,,,0.65,,,,,,,,0.7
5982,70.41529898,98.72455864,98.09038901,3,7,7,24.40179167,20.6,24.4,0.4164141471,9.28E-02,0.1099823595,2,1,2,1,6,5,98,7,,,,,0.65,,,,,,,,0.7
5988,70.43507323,98.72543189,98.09098536,3,7,7,22.63322667,32.8,20.4,0.3915272872,1.05E-01,0.07982918879,2,2,1,1,5,6,98,7,,,,,0.65,,,,,,,,0.7
5994,70.46218794,98.72654568,98.09222046,3,7,7,26.43095867,49.24,25.32,0.3189678221,1.77E-01,0.07727087345,2,3,2,1,4,5,98,7,,,,,0.65,,,,,,,,0.7
6000,70.50625494,98.7281835,98.09399411,3,7,7,41.4,70.32,43.12,0.2129437106,2.46E-01,0.08730954208,3,4,2,0,3,5,98,7,,,,,0.65,,,,,,,,0.7
6006,70.51830205,98.72964699,98.09625985,3,7,7,56.76,88.84,66.52,0.3545670279,2.96E-01,0.1541614484,4,4,3,-1,3,4,98,7,,,,,0.65,,,,,,,,0.7
6012,70.51351647,98.73142117,98.09823263,3,7,7,63.76,106.44,83.68,0.3336203072,3.36E-01,0.2605534143,4,5,4,-1,2,3,98,7,,,,,0.65,,,,,,,,0.7
6018,70.48821202,98.73221974,98.10073306,3,7,7,64.96,124.4,101.16,0.4040862589,4.24E-01,0.2861102973,4,6,5,-1,1,2,98,7,,,,,0.65,,,,,,,,0.7
6024,70.48840356,98.73391667,98.10375153,3,6,7,63.08,132.08,118.04,0.6705554939,6.04E-01,0.408180937,4,6,6,-1,0,1,98,7,,,,,0.65,,,,,,,,0.7
6030,70.41995872,98.73608769,98.10725812,3,6,7,60,137.76,131.08,0.6164248644,6.06E-01,0.48291244,4,6,6,-1,0,1,98,7,,,,,0.65,,,,,,,,0.7
6036,70.38597877,98.73293937,98.11057683,3,6,7,58.12,139.16,140.64,0.6203257068,6.12E-01,0.5191406182,4,7,7,-1,-1,0,98,7,,,,,0.65,,,,,,,,0.7
6042,70.37051925,98.7238141,98.1129724,3,6,7,55.8,138.72,143.56,0.5903080552,6.17E-01,0.4812385011,4,6,7,-1,0,0,98,7,,,,,0.65,,,,,,,,0.7
6048,70.36106432,98.72413209,98.11579136,3,6,7,50.48,135.6,144.56,0.6715390576,6.27E-01,0.4933321196,4,6,7,-1,0,0,98,7,,,,,0.65,,,,,,,,0.7
6054,70.34077015,98.72547442,98.11885569,3,6,7,48.84,130.96,144.52,0.6243387218,6.35E-01,0.5256831622,3,6,7,0,0,0,98,7,,,,,0.65,,,,,,,,0.7
6060,70.30292002,98.72710869,98.12190132,3,6,7,48.24,123.36,139.16,0.8699654392,5.78E-01,0.4741411272,3,6,7,0,0,0,98,7,,,,,0.65,,,,,,,,0.7
6066,70.29329377,98.7278311,98.12445993,2,6,7,48.68,114.12,131.72,0.7086392732,4.73E-01,0.4860924413,3,5,6,-1,1,1,98,7,,,,,0.65,,,,,,,,0.7
6072,70.27402803,98.72907409,98.12601581,2,8,7,46.36,98.96497889,120.64,0.5685092759,4.41E-01,0.4492479704,3,5,6,-1,3,1,98,7,,,,,0.65,,,,,,,,0.7
6078,70.26156291,98.72961915,98.12755999,2,8,7,47.48,73.88983444,106.48,0.7854121837,4.20E-01,0.4163417179,3,4,5,-1,4,2,98,7,,,,,0.65,,,,,,,,0.7
6084,70.27626967,98.72987895,98.12897741,2,8,7,49.04,57.66314133,90.64,0.7856198377,3.02E-01,0.3292432926,3,3,4,-1,5,3,98,7,,,,,0.65,,,,,,,,0.7
6090,70.30991018,98.73014336,98.12973062,3,8,7,47.78391667,36.98680933,65.68,0.490064723,1.68E-01,0.2455007752,3,2,3,0,6,4,98,7,,,,,0.65,,,,,,,,0.7
6096,70.31569811,98.73013976,98.1299364,3,8,7,38.85584,23.64,43.68,0.5447310708,1.30E-01,0.2237381809,3,2,2,0,6,5,98,7,,,,,0.65,,,,,,,,0.7
6102,70.31821746,98.73076878,98.12995797,3,8,7,29.82325333,20.04,28.4,0.5099837435,7.87E-02,0.1635001809,2,1,2,1,7,5,98,7,,,,,0.65,,,,,,,,0.7
6108,70.33024284,98.73153817,98.13073539,3,8,7,23.303872,28.64,19.8,0.4210616654,8.47E-02,0.09167312111,2,2,1,1,6,6,98,7,,,,,0.65,,,,,,,,0.7
6114,70.35004429,98.73238292,98.13147365,3,8,7,22.36,43.2,21.76,0.2889023314,1.36E-01,0.0946641677,2,2,1,1,6,6,98,7,,,,,0.65,,,,,,,,0.7
6120,70.37508294,98.73401748,98.13284507,3,8,7,31.76,67.72,35.28,0.2328724119,2.37E-01,0.0958270424,2,3,2,1,5,5,98,7,,,,,0.65,,,,,,,,0.7
6126,70.40058297,98.73533943,98.134765,3,8,7,50.16,85.48,57.8,0.1723323345,2.72E-01,0.1469523576,4,4,3,-1,4,4,98,7,,,,,0.65,,,,,,,,0.7
6132,70.38779271,98.73725079,98.13660532,3,8,7,62.16,105.88,75.56,0.1700060934,3.39E-01,0.2220308966,4,5,4,-1,3,3,98,7,,,,,0.65,,,,,,,,0.7
6138,70.38445966,98.73919656,98.1385202,3,8,7,65.52,121.68,94.76,0.5922761644,3.90E-01,0.3010348265,4,6,5,-1,2,2,98,7,,,,,0.65,,,,,,,,0.7
6144,70.37868965,98.74072568,98.14078991,3,8,6,65.36,129.8,109.52,0.6665042765,4.37E-01,0.4264176427,4,6,5,-1,2,1,98,7,,,,,0.65,,,,,,,,0.7
6150,70.32577713,98.73058128,98.14386905,3,8,6,61.2,135.84,124.68,0.6502371513,4.92E-01,0.3862967652,4,6,6,-1,2,0,98,7,,,,,0.65,,,,,,,,0.7
6156,70.26709996,98.73059896,98.14699244,3,8,6,58.84,140.36,134.4,0.5179896818,4.91E-01,0.5440114094,4,7,6,-1,1,0,98,7,,,,,0.65,,,,,,,,0.7
6162,70.23712367,98.73259187,98.14404387,3,8,6,51.4,136.8023091,139.2,0.5414160668,5.13E-01,0.5793630584,4,6,7,-1,2,-1,98,7,,,,,0.65,,,,,,,,0.7
6168,70.20942686,98.72765002,98.14650593,3,8,6,51.24,135.28,142.12,0.6269767539,5.28E-01,0.5968754988,4,6,7,-1,2,-1,98,7,,,,,0.65,,,,,,,,0.7
6174,70.19701799,98.72676035,98.14498807,3,7,6,49.8,134.48,141.24,0.5659566049,4.93E-01,0.6440130964,4,6,7,-1,1,-1,98,7,,,,,0.65,,,,,,,,0.7
6180,70.15798674,98.72934344,98.14775731,2,7,6,49.52,126,136.24,0.7920314696,5.28E-01,0.5115580323,4,6,6,-2,1,0,98,7,,,,,0.65,,,,,,,,0.7
6186,70.14586789,98.73055976,98.15055697,2,7,6,48.04,114.56,133.44,0.8962294309,4.89E-01,0.5472504284,3,5,6,-1,2,0,98,7,,,,,0.65,,,,,,,,0.7
6192,70.12926462,98.73129695,98.15221654,2,7,6,46.44,101.48,125.2,0.8318676154,4.07E-01,0.5380092887,3,5,6,-1,2,0,98,7,,,,,0.65,,,,,,,,0.7
6198,70.11328313,98.73183858,98.15436422,2,7,6,46.16,82.12,110.64,0.6809934698,3.54E-01,0.4886115556,3,4,5,-1,3,1,98,7,,,,,0.65,,,,,,,,0.7
6204,70.10863117,98.73270905,98.15540242,2,7,6,45.64,62.68,96.68,0.6423212031,3.05E-01,0.4532567912,3,3,5,-1,4,1,98,7,,,,,0.65,,,,,,,,0.7
6210,70.13243157,98.7328374,98.15625243,3,7,6,45.75592667,40.12,75.48,0.5356140673,2.06E-01,0.3693739214,3,2,4,0,5,2,98,7,,,,,0.65,,,,,,,,0.7
6216,70.14547689,98.73293732,98.1566873,3,7,6,39.06632,25.12,51.36,0.624423512,1.30E-01,0.2836703294,3,2,3,0,5,3,98,7,,,,,0.65,,,,,,,,0.7
6222,70.1476908,98.73311344,98.15666557,3,7,6,30.42362667,20,34.48,0.5044034351,1.08E-01,0.1738968806,2,1,2,1,6,4,98,7,,,,,0.65,,,,,,,,0.7
6228,70.15550226,98.73362794,98.15726321,3,7,6,24.37698667,25,21.56,0.3968490225,9.00E-02,0.1046538382,2,2,1,1,5,5,98,7,,,,,0.65,,,,,,,,0.7
6234,70.17307898,98.73524743,98.15785149,3,7,6,22.28,40.4,20.36,0.2491970596,1.70E-01,0.08423272725,2,2,1,1,5,5,98,7,,,,,0.65,,,,,,,,0.7
6240,70.21396394,98.73592737,98.15911395,3,6,6,30.52,60.32,32,0.2587576399,1.94E-01,0.08197386677,2,3,2,1,3,4,98,7,,,,,0.65,,,,,,,,0.7
6246,70.25440657,98.73740894,98.16080023,3,6,6,49.28,79.48,51.12,0.2065090669,2.19E-01,0.1548094381,3,4,3,0,2,3,98,7,,,,,0.65,,,,,,,,0.7
6252,70.25012433,98.73882272,98.16240631,3,6,6,65.96,98.8,68.44,0.1693983744,4.21E-01,0.2491188229,5,5,3,-2,1,3,98,7,,,,,0.65,,,,,,,,0.7
6258,70.24596489,98.73800186,98.16506228,3,6,6,70.44,114.8,90.6,0.4246481958,4.42E-01,0.3697454074,5,5,4,-2,1,2,98,7,,,,,0.65,,,,,,,,0.7
6264,70.2455525,98.72870821,98.1667509,3,6,5,74.76,123.44,103.4,0.5760576154,5.39E-01,0.4234169813,5,6,5,-2,0,0,98,7,,,,,0.65,,,,,,,,0.7
6270,70.24064866,98.73024281,98.16184559,3,6,5,71,132.48,119.16,0.6154947024,5.10E-01,0.4980565768,5,6,6,-2,0,-1,98,7,,,,,0.65,,,,,,,,0.7
6276,70.20809859,98.73175303,98.14957122,3,6,5,70.2,132.08,121.56,0.6066319451,6.18E-01,0.5439568837,5,6,6,-2,0,-1,98,7,,,,,0.65,,,,,,,,0.7
6282,70.16045849,98.72406436,98.12894143,3,6,5,72.16,134.08,122.8,0.4572915808,6.48E-01,0.6704843442,5,6,6,-2,0,-1,98,7,,,,,0.65,,,,,,,,0.7
6288,70.15260637,98.70805061,98.10595847,3,6,5,71.2,132.8,123.92,0.6997863463,5.97E-01,0.5570487099,5,6,6,-2,0,-1,98,7,,,,,0.65,,,,,,,,0.7
6294,70.14965868,98.70647391,98.1054923,3,6,5,75.08,127.28,123.68,0.8075238501,6.04E-01,0.7036681802,5,6,6,-2,0,-1,98,7,,,,,0.65,,,,,,,,0.7
6300,70.16301356,98.70740819,98.10865475,3,6,5,73.32,119,126,0.7300147772,6.01E-01,0.6622997487,5,6,6,-2,0,-1,98,7,,,,,0.65,,,,,,,,0.7
6306,70.16031658,98.70609222,98.11025865,3,5,5,68.92,111.12,126.72,0.7341585505,6.37E-01,0.694173198,5,5,6,-2,0,-1,98,7,,,,,0.65,,,,,,,,0.7
